#class tools::wcsv::ntuple
#title Truth information
#separator 44
#vector_separator 59
#column int EventNumber
#column double Phi
#column double Theta
#column double Momentum
78,-2.69903,0.797895,44.6984
78,0.449743,2.33395,45.4227
79,2.50494,0.601175,45.4726
79,-0.63632,2.53919,45.4708
80,2.16441,1.1521,45.4999
80,-0.977183,1.98949,45.4999
81,-1.25749,1.59117,45.4999
81,1.8841,1.55042,45.4999
82,-2.90331,0.824341,44.9478
82,0.23943,2.31794,45.4988
83,2.96458,1.688,45.4999
83,-0.17701,1.45359,45.4999
84,0.919301,2.37131,45.4077
84,-2.22183,0.78179,44.7692
85,0.634067,1.48309,45.4999
85,-2.50753,1.65851,45.4999
86,1.8225,1.96046,45.4999
86,-1.31909,1.18113,45.4999
87,1.60326,0.557579,45.4999
87,-1.53833,2.58401,45.4998
88,-1.17243,1.3621,44.5251
88,1.97012,1.7785,45.4989
89,-0.632238,1.08417,45.4998
89,2.50933,2.05742,45.0966
90,2.23672,2.90871,45.4999
90,-0.904868,0.232884,45.4999
91,1.47023,1.14396,45.4999
91,-1.67136,1.99763,45.4999
92,-2.05148,0.311502,45.4999
92,1.09011,2.83009,45.4999
93,-2.22468,2.82738,45.4999
93,0.916917,0.314216,45.4999
94,-1.09632,0.37028,28.2048
94,1.49989,2.84022,44.842
95,-2.9987,2.53706,45.4999
95,0.14289,0.60453,45.4999
96,2.63071,2.52145,45.4668
96,-0.510907,0.620208,45.4998
97,-2.75737,2.52956,44.1052
97,0.393146,0.615082,45.487
98,-2.92459,1.16858,45.4995
98,0.217008,1.97302,45.4998
99,-0.824408,0.87345,44.5819
99,2.31305,2.27285,45.4821
100,0.599016,1.8396,45.4998
100,-2.54258,1.30199,45.4999
101,-1.08501,1.99656,45.4957
101,2.05659,1.1451,45.4992
102,-1.54783,0.899992,36.276
102,1.55733,2.26567,45.4383
103,1.2064,2.55485,45.4949
103,-1.93521,0.586739,45.4999
104,1.7123,2.08439,45.4999
104,-1.42929,1.0572,45.4999
105,-0.646357,2.47427,45.4999
105,2.49524,0.667327,45.4999
106,-0.825045,1.38305,45.4999
106,2.31655,1.75855,45.4999
107,-1.37866,0.822449,45.1724
107,1.76281,2.31922,45.4999
108,2.0256,2.59105,45.4999
108,-1.11599,0.550542,45.4999
109,-2.84101,1.90264,45.4998
109,0.300586,1.23895,45.4999
110,0.191203,0.828037,45.4684
110,-2.9504,2.31356,45.4999
111,1.14765,2.22567,45.4999
111,-1.99394,0.915921,45.4999
112,-2.55387,1.46103,45.4999
112,0.587722,1.68056,45.4999
113,0.814908,2.51624,45.4999
113,-2.32668,0.625354,45.4999
114,-1.16453,0.0705199,45.4999
114,1.97707,3.07107,45.4999
115,-1.40507,2.20217,43.1992
115,1.76832,0.947055,45.3465
116,1.07293,2.31809,45.4999
116,-2.06866,0.823506,45.4999
117,-1.80385,1.967,35.0747
117,1.33715,1.1774,45.4995
118,-1.29232,2.33843,45.4999
118,1.84927,0.803167,45.4999
119,1.52017,2.12663,45.4999
119,-1.62142,1.01496,45.4999
120,0.60764,2.6493,45.4999
120,-2.53395,0.49229,45.4999
121,-0.875372,1.81853,45.4942
121,2.26626,1.32309,45.4997
122,1.6774,1.55626,45.4999
122,-1.46419,1.58533,45.4999
123,-0.00886002,2.84781,45.4999
123,3.13273,0.293784,45.4999
124,2.84613,2.88514,45.4998
124,-0.295467,0.256453,45.4999
125,-0.536479,2.4498,45.4999
125,2.60511,0.691789,45.4999
126,1.15232,2.03094,45.4848
126,-1.98933,1.11099,45.4959
127,-0.587913,2.43147,31.006
127,2.57914,0.65595,45.3999
128,-0.251313,2.04898,45.4603
128,2.89205,1.08968,45.3519
129,1.11769,1.6735,45.4901
129,-2.02391,1.46803,45.4997
130,2.47085,0.950565,45.4512
130,-0.67394,2.19892,44.4339
131,1.73431,2.30506,44.3495
131,-1.40705,0.836398,45.4999
132,-2.58006,1.15261,30.2961
132,0.305029,2.16947,43.7165
133,0.775194,1.21916,45.4999
133,-2.3664,1.92243,45.4999
134,-2.38851,0.762053,45.4999
134,0.753081,2.37954,45.4999
135,-0.21411,1.46114,45.4992
135,2.92742,1.68045,45.4924
136,-3.06472,1.3865,45.416
136,0.0768387,1.75514,45.4999
137,-1.08707,2.43473,45.4999
137,2.05453,0.706864,45.4999
138,-0.08989,2.34171,45.4999
138,3.0517,0.799885,45.4999
139,1.43563,1.6254,45.4999
139,-1.70596,1.51619,45.4999
140,-1.8862,2.17574,45.4998
140,1.2554,0.965849,45.4993
141,-2.34291,2.95047,45.4999
141,0.798688,0.191126,45.4999
142,-1.98421,1.24345,45.4999
142,1.15738,1.89815,45.4999
143,-1.80545,1.74911,40.4347
143,1.33772,1.39211,45.4996
144,-0.484291,1.34316,23.9036
144,-2.76428,2.13906,38.2259
145,-3.0444,2.26276,45.4999
145,0.0971912,0.878829,45.4999
146,2.86872,2.4361,45.4999
146,-0.272869,0.705492,45.4999
147,0.545671,2.07752,45.4999
147,-2.59592,1.06407,45.4999
148,-2.92139,1.43588,45.4936
148,0.220205,1.70571,45.4999
149,0.938302,2.97894,45.4999
149,-2.20329,0.162648,45.4999
150,-2.97441,1.3702,45.2943
150,0.167712,1.77148,45.4992
151,2.58566,2.70953,45.4997
151,-0.55593,0.432065,45.4999
152,-0.638544,2.30345,45.4999
152,2.50305,0.838147,45.4999
153,0.651331,1.10758,45.4999
153,-2.49026,2.03402,45.4999
154,-2.22203,0.343812,45.4954
154,0.919238,2.79557,44.9303
155,2.29052,3.05319,45.4916
155,-0.85075,0.0883891,45.4998
156,-2.84982,2.42939,43.4346
156,0.292482,0.7133,45.4995
157,-2.67653,2.3785,44.9683
157,0.465181,0.763086,45.4999
158,-2.75599,1.48292,45.4999
158,0.385607,1.65868,45.4999
159,-2.33267,0.707869,45.4999
159,0.808921,2.43372,45.4999
160,-0.139169,0.0908194,45.4999
160,3.00242,3.05077,45.4999
161,-1.98382,0.374742,45.4967
161,1.15779,2.76683,45.4998
162,-1.11352,1.88012,45.2536
162,2.02796,1.26146,45.4999
163,-2.36723,0.0658445,45.4999
163,0.774361,3.07575,45.4999
164,-2.54916,2.78881,45.4953
164,0.592426,0.35278,45.4999
165,-1.23428,1.74703,45.4288
165,1.90612,1.39512,45.4877
166,-3.02255,2.08648,45.3897
166,0.119141,1.05528,45.4943
167,-0.441836,2.21024,42.4196
167,2.69989,0.931001,45.4999
168,-0.35655,2.68973,45.4999
168,2.78504,0.451862,45.4999
169,-0.837485,0.202481,45.4911
169,2.30411,2.93919,45.4996
170,0.397651,0.463948,45.4999
170,-2.74394,2.67765,45.4999
171,2.87554,1.03347,45.4985
171,-0.266019,2.10819,45.4977
172,-3.06185,1.82668,45.4999
172,0.0797422,1.31491,45.4999
173,2.99474,1.42326,45.4999
173,-0.146848,1.71833,45.4999
174,1.15732,0.830354,40.7998
174,-1.98612,2.31015,45.4996
175,-2.78662,2.66534,45.4999
175,0.354974,0.476253,45.4999
176,-2.6337,2.40077,45.495
176,0.5079,0.740846,45.4998
177,1.67441,0.823624,45.4999
177,-1.46718,2.31797,45.4999
178,-2.7557,2.31613,45.4999
178,0.385888,0.825465,45.4999
179,-1.80693,2.08679,45.4999
179,1.33467,1.0548,45.4999
180,-1.50574,2.2627,45.4999
180,1.63585,0.87889,45.4999
181,0.390529,2.92487,45.4999
181,-2.75106,0.216724,45.4999
182,-0.375894,1.77108,45.4228
182,2.76719,1.37024,45.4844
183,-2.85043,0.80389,45.4999
183,0.291165,2.3377,45.4999
184,-0.984489,1.51457,45.4999
184,2.1571,1.62702,45.4999
185,-2.39697,0.961429,45.4999
185,0.744621,2.18016,45.4999
186,1.48015,1.15421,45.4991
186,-1.66177,1.9868,43.368
187,2.11095,0.513664,43.983
187,-0.870796,2.61376,42.8994
188,1.57693,1.78911,45.4999
188,-1.56466,1.35248,45.4999
189,-0.217651,2.44498,45.4989
189,2.92395,0.696625,45.4998
190,-1.22331,1.54068,43.9858
190,1.93289,1.59807,45.4268
191,-2.60289,2.55728,45.4999
191,0.538698,0.58431,45.4999
192,-2.93033,1.87925,45.4999
192,0.21126,1.26234,45.4999
193,-0.414198,1.21371,43.3039
193,2.72728,1.92825,45.4934
194,0.775555,2.57571,45.4999
194,-2.36604,0.565879,45.4999
195,1.03741,1.28076,45.4999
195,-2.10418,1.86083,45.4999
196,0.0824571,2.36665,45.4731
196,-3.05924,0.775072,45.4992
197,-1.36933,0.566441,45.4998
197,1.77226,2.57515,45.4999
198,1.01008,2.43649,45.4999
198,-2.13151,0.705104,45.4999
199,2.98558,2.50776,43.9702
199,-0.156367,0.634111,45.4998
200,-2.05,2.40158,45.4998
200,1.09159,0.740009,45.4999
201,-0.420788,0.330277,45.4931
201,2.7208,2.81132,45.4999
202,-2.01207,2.39754,45.4793
202,1.12952,0.744057,45.4999
203,-3.03056,0.927085,45.4997
203,0.111031,2.21449,45.4893
204,0.627776,1.95916,45.4999
204,-2.51382,1.18244,45.4999
205,-2.21026,2.03597,45.4999
205,0.931331,1.10562,45.4999
206,0.249814,1.7079,45.4999
206,-2.89178,1.43369,45.4999
207,1.25832,3.11166,45.4999
207,-1.88327,0.0299319,45.4999
208,-2.55465,2.15477,45.4983
208,0.58694,0.986825,45.4999
209,-0.545367,2.12426,45.4999
209,2.59623,1.01734,45.4999
210,2.75167,0.85828,45.4904
210,-0.390006,2.2837,45.4914
211,2.08027,2.37018,44.9902
211,-1.06299,0.769922,45.4915
212,2.33306,2.33352,45.4999
212,-0.808529,0.80807,45.4999
213,-0.244503,2.06997,45.4999
213,2.89709,1.07162,45.4999
214,-1.02217,1.50819,44.1392
214,2.1039,1.62588,45.3901
215,0.91949,2.14335,45.4999
215,-2.2221,0.998242,45.4999
216,1.76926,0.782802,45.4647
216,-1.36838,2.36229,45.2075
217,2.29428,0.533361,45.4999
217,-0.847309,2.60823,45.4999
218,-0.669787,1.45293,45.4883
218,2.47179,1.68863,45.4998
219,0.932254,1.40091,42.5214
219,-2.20892,1.74749,45.488
220,1.62648,0.359851,45.4999
220,-1.51512,2.78174,45.4999
221,-2.0326,0.832554,45.4999
221,1.109,2.30904,45.4999
222,-0.154958,2.52416,45.4036
222,2.985,0.614306,45.4428
223,3.06376,1.30563,45.4999
223,-0.0778329,1.83597,45.4999
224,1.60393,2.40984,45.4999
224,-1.53766,0.731753,45.4999
225,0.710581,2.08037,45.4999
225,-2.43101,1.06122,45.4999
226,1.97698,0.833412,36.4281
226,-1.17962,2.30847,45.4938
227,-0.306381,0.695675,45.4999
227,2.83521,2.44592,45.4999
228,2.86295,1.38741,35.531
228,-0.126125,1.73533,44.591
229,-2.60777,1.29331,45.4993
229,0.533856,1.84827,45.4992
230,-2.0879,1.90415,45.4999
230,1.05369,1.23745,45.4999
231,-1.01624,1.47808,45.4999
231,2.12535,1.66351,45.4999
232,-2.9122,0.830261,45.4996
232,0.229387,2.31135,45.4995
233,2.94902,1.55347,45.4999
233,-0.192576,1.58812,45.4999
234,0.234261,0.361631,45.4999
234,-2.90733,2.77996,45.4999
235,2.16974,2.09934,45.4999
235,-0.971853,1.04226,45.4999
236,0.605641,0.969653,45.4999
236,-2.53595,2.17194,45.4999
237,2.88091,1.34197,45.4408
237,-0.260677,1.79963,45.4999
238,-2.69967,0.590218,42.5429
238,0.278124,2.52925,44.0574
239,0.955718,3.09712,42.0428
239,-0.883561,0.246013,38.6273
240,1.48307,0.411863,45.4999
240,-1.65853,2.72973,45.4999
241,0.101988,1.71611,45.4999
241,-3.0396,1.42549,45.4999
242,0.791009,2.37386,45.402
242,-2.35238,0.771686,43.6621
243,-0.661725,2.93222,45.4999
243,2.47987,0.209369,45.4999
244,-2.28953,2.56599,45.4999
244,0.85206,0.575602,45.4999
245,-0.779861,2.38316,45.4998
245,2.36173,0.758428,45.4999
246,1.70598,0.287696,44.5607
246,-1.43721,2.85407,45.4997
247,-3.12259,0.85017,42.93
247,0.0320903,2.29807,45.4732
248,-1.77495,1.78185,45.4291
248,1.36663,1.35973,45.4999
249,2.64185,2.90628,30.3224
249,0.0595449,0.219587,45.1453
250,2.54109,2.51984,45.4999
250,-0.600506,0.621753,45.4999
251,0.974158,1.53873,45.4959
251,-2.16746,1.60291,45.4996
252,2.35263,2.0887,45.2121
252,-0.789595,1.05251,45.4991
253,-2.76754,2.06088,45.4999
253,0.374049,1.08071,45.4999
254,-0.106975,0.582338,45.4999
254,3.03462,2.55925,45.4999
255,1.76146,1.14541,45.4841
255,-1.38014,1.99618,45.4999
256,-2.43823,1.77986,45.4656
256,0.703443,1.36173,45.4998
257,-0.163601,2.442,45.4998
257,2.97799,0.699595,45.4974
258,-2.98582,0.481167,45.4999
258,0.155774,2.66043,45.4999
259,0.0404855,2.3521,45.4999
259,-3.10111,0.789497,45.4999
260,2.46484,1.6017,42.6572
260,-0.676089,1.53297,45.4916
261,2.59341,2.11331,45.4995
261,-0.548186,1.02828,45.4999
262,-0.141886,2.8955,45.4999
262,2.99971,0.246088,45.4999
263,0.585383,1.53483,43.1163
263,-2.55644,1.60675,45.4999
264,-2.26485,0.54723,45.4999
264,0.876746,2.59436,45.4999
265,0.852414,2.24065,45.4972
265,-2.28918,0.900954,45.4998
266,-0.550191,0.72547,45.2092
266,2.5938,2.4148,45.3962
267,2.04714,2.06125,45.4999
267,-1.09445,1.08035,45.4999
268,2.15275,2.42556,45.4999
268,-0.98884,0.716037,45.4999
269,-2.1565,1.71839,45.4998
269,0.985093,1.4232,45.4999
270,1.49347,2.82534,45.4999
270,-1.64812,0.316257,45.4999
271,-0.671132,1.32137,45.4999
271,2.47046,1.82022,45.4999
272,2.09395,2.19397,45.4236
272,-1.04757,0.947678,45.4998
273,-2.15787,1.07085,45.1277
273,0.98375,2.0707,45.4999
274,-2.54745,2.86106,45.4999
274,0.594142,0.280535,45.4999
275,1.47294,0.559409,45.4181
275,-1.66761,2.58505,36.8914
276,0.880457,2.12628,45.4956
276,-2.26097,1.01539,45.4964
277,2.59988,0.363277,42.6511
277,-0.222691,2.78152,43.4438
278,-0.0896928,3.02904,33.5312
278,3.06407,0.111927,45.4998
279,-2.95158,1.61641,41.1498
279,0.299911,1.55206,29.0969
280,-2.43657,1.64166,45.4999
280,0.705018,1.49993,45.4999
281,-1.58555,2.25326,45.4999
281,1.55604,0.888336,45.4999
282,2.60277,1.29124,44.6351
282,-0.538769,1.86345,45.3994
283,0.901258,0.92814,45.4999
283,-2.24033,2.21345,45.4999
284,-0.768938,2.0122,45.4999
284,2.37265,1.12939,45.4999
285,-2.30597,2.63373,45.4999
285,0.835626,0.50786,45.4999
286,-1.53049,1.90288,45.4999
286,1.61111,1.23871,45.4999
287,2.91322,1.94929,45.4999
287,-0.228372,1.1923,45.4999
288,-2.72833,1.32202,45.4999
288,0.413261,1.81957,45.4999
289,0.426379,0.350169,45.4999
289,-2.71521,2.79142,45.4999
290,-1.07885,1.82923,45.4999
290,2.06274,1.31237,45.4999
291,-0.330818,0.837177,45.4992
291,2.81077,2.30441,45.4999
292,0.484449,0.62661,45.4999
292,-2.65714,2.51498,45.4999
293,-0.454383,1.89114,45.3692
293,2.68718,1.24998,45.499
294,-0.329663,2.19126,45.4999
294,2.81193,0.950335,45.4999
295,-1.00454,2.25061,45.4913
295,2.13706,0.890987,45.4999
296,1.20148,1.19172,45.4999
296,-1.94012,1.94988,45.4999
297,-1.18096,0.946938,45.4999
297,1.96064,2.19465,45.4999
298,-2.92405,2.13841,45.4988
298,0.217534,1.00317,45.4998
299,0.809738,2.36877,37.0375
299,-2.35905,0.765777,45.4793
300,-2.97342,1.5471,45.4999
300,0.16817,1.59449,45.4999
301,0.695415,0.184987,39.6666
301,-2.44041,2.95832,45.489
302,1.18675,1.68052,45.4145
302,-1.95471,1.46112,45.4997
303,2.0662,1.27729,38.073
303,-1.07884,1.86441,45.4992
304,1.30022,0.859209,45.4935
304,-1.84137,2.28238,45.4999
305,0.0769893,2.86346,45.4999
305,-3.0646,0.278133,45.4999
306,1.62234,0.227999,45.4999
306,-1.51926,2.91359,45.4999
307,-0.494845,1.38469,45.4999
307,2.64675,1.75691,45.4999
308,1.53324,0.417253,45.4256
308,-1.60715,2.72547,45.4894
309,-1.23699,2.04881,45.4999
309,1.9046,1.09279,45.4999
310,1.60481,0.357366,45.4987
310,-1.53678,2.78423,45.4999
311,1.24433,2.34362,41.4257
311,-1.89564,0.798194,45.4997
312,-1.94069,1.85188,45.4999
312,1.2009,1.28971,45.4999
313,0.00919473,0.547905,30.2338
313,2.91935,2.30267,43.253
314,-0.652244,2.2585,45.4999
314,2.48935,0.883096,45.4996
315,-2.04673,0.350936,45.4999
315,1.09487,2.79066,45.4999
316,0.429596,1.89421,45.4999
316,-2.712,1.24738,45.4999
317,-2.96357,0.962134,32.1157
317,0.0675079,2.19986,45.0888
318,1.92519,1.79462,45.494
318,-1.21641,1.34698,45.4999
319,-0.08557,1.1933,41.6
319,3.05619,1.94852,45.4999
320,1.94383,1.86186,45.4955
320,-1.19777,1.27973,45.4999
321,-2.76436,2.56245,42.9078
321,0.399312,0.564404,45.4322
322,0.992738,0.539698,42.1244
322,-2.14682,2.58311,44.2296
323,-2.14025,1.89379,45.4991
323,1.00134,1.24781,45.4999
324,-1.22272,2.6035,45.4992
324,1.91887,0.538091,45.4999
325,-1.85489,0.2889,44.8708
325,1.16487,2.859,36.4972
326,1.47663,1.00995,45.4999
326,-1.66496,2.13165,45.4999
327,0.0935119,1.25399,45.4897
327,-3.04809,1.8876,45.4999
328,0.443508,2.56155,37.6423
328,-2.71777,0.590611,45.4873
329,1.45417,2.37418,45.4999
329,-1.68742,0.767411,45.4999
330,0.70616,1.15319,45.4999
